,Date,tic,Company Market Cap,ensemble_pred,Mispricing,Quintile,Next 1M Return,Next 6M Return,Next 12M Return
42,2019-01,NFLX,148225223681.5,51468176096.386696,-0.6527704609373416,1,0.0547864506627393,-0.0459364133526338,0.0216060582832482
43,2019-01,MO,92484742313.25,98353428094.19226,0.06345571857750068,2,0.0622175964823499,-0.0492348111064331,-0.0399275512975176
44,2019-01,CRL,5941000730.37,41825781286.02357,6.040191237852061,5,0.1540709473171524,0.1052879724845672,0.273888289458039
45,2019-01,AOS,8133852323.42,21161111881.725758,1.6016100416276369,4,0.0717076202466335,-0.0813534589095873,-0.1499054609645683
46,2019-01,NSC,44862956383.24,47358873311.51987,0.055634249935706405,2,0.0689161798020747,0.1221351982627474,0.196660698398736
47,2019-01,AES,10855055680.81,21112057211.12944,0.944905473718774,4,0.051420001502779,0.0268058012529961,0.2147427093783511
48,2019-01,MRK,192120227524.44,124022903201.36049,-0.35445161189191654,1,0.092167136907161,0.1060027065371775,0.1279333032584155
49,2019-01,DTE,21421513908.75,26966281766.13678,0.2588410828947958,3,0.0493418259023354,0.0876674381544486,0.1900299705982608
50,2019-01,STX,12475450609.56,31515180934.864758,1.526175760794926,4,0.0514905149051492,-0.0013074974444209,0.192092015509532
51,2019-01,KR,22600060181.55,54580273228.76939,1.415049906518703,4,0.035298270384751,-0.2521003244266248,-0.0485080546495612
52,2019-01,VICI,8616919411.23,11500811725.31869,0.3346778792349221,3,0.0009062570864737,0.1416913781831132,0.4338051799693483
53,2019-01,DHI,14358118964.0,23608730328.229965,0.6442773867122811,3,0.0114434330299089,0.1830121286958574,0.5105552792799661
54,2019-01,HLT,22088533227.6,34731146689.38905,0.5723609318699303,3,0.101730633444331,0.2538544089629102,0.377056953505325
55,2019-01,CE,12266867203.92,20544407997.12184,0.6747884896444196,3,0.0660492022381302,0.1314995684386737,0.0087366515262961
56,2019-01,IVZ,7234646064.25999,30183984126.877472,3.1721438559364965,5,0.0620197585071364,0.2461348642979057,0.0842142387379292
57,2019-01,STLD,8399315949.34,22046063935.343723,1.6247451659531935,4,-0.0042513186592064,-0.1662482437072419,-0.2335434399005015
58,2019-01,BMY,80581653472.3799,89982744717.06209,0.11666540508385696,2,0.0466903094105606,-0.0984996153969535,0.8312733424169556
59,2019-01,COP,76787813122.86,58107986229.66553,-0.24326551484552467,2,0.0023637169448957,-0.1458649131254595,-0.1632565532157076
60,2019-01,CAT,76639270992.08,61082075391.990845,-0.20299247890414898,2,0.0313908080504654,-0.0334443710115012,-0.0357934087670743
61,2019-01,KMB,38362794949.4,45087811552.38053,0.17530048610511131,3,0.0489315855629377,0.2168582996630725,0.2762055335753297
62,2019-01,MS,72281714084.0999,73702920924.22353,0.019662052264976037,2,-0.0075650118203309,0.0188930886524245,0.156284016406371
63,2019-01,IQV,25807962971.21,42678743224.63552,0.6537044505312439,3,0.0727610656906472,0.2081746923983636,0.1672495396616584
64,2019-01,REG,11013803190.0,15720848177.704676,0.42737689302260684,3,-0.0075989919019062,0.0144993965249891,-0.0561239961543293
65,2019-01,GILD,90566309036.12,111376758185.54584,0.22978135435690705,3,-0.0842765111683643,-0.0837855268891841,-0.1171418651221486
66,2019-01,JCI,30807632956.65,55460942596.00724,0.800233814588981,4,0.0444181225940183,0.0961499906103822,-0.0218993980128021
67,2019-01,ULTA,17314401368.4,28960109060.231476,0.6726023871137531,3,0.0704645108248833,0.1791552193084367,-0.1155284661952391
68,2019-01,AAPL,784811203200.0,403761885083.5344,-0.4855299167019658,1,0.0403148281663061,0.2267486795224178,0.7255803807057579
69,2019-01,ROL,12197321881.64,21048606664.894325,0.7256744446973814,3,0.0649775347958052,-0.0997516890557296,0.0198337198122275
70,2019-01,TXN,95157731499.24,72346966442.61942,-0.23971530948909572,2,0.0433936889165225,0.2265091494462763,0.1851969900895624
71,2019-01,CMG,14716431953.0,23183680135.338856,0.5753601286902139,3,0.1418417423983247,0.4986192781507845,0.6354617355801122
72,2019-01,NCLH,11193772620.92,24159704858.063175,1.1583165637035715,4,0.0801030356427148,-0.0477623532713905,0.0250778018221822
73,2019-01,BRO,7583349765.32,15925190556.43305,1.1000205778799448,4,0.100803883866188,0.3326839930194807,0.6681820460072347
74,2019-01,MMM,115332740000.0,96197971276.93068,-0.16590925285456082,2,0.0353969046430266,-0.1284976354849455,-0.2081633021117854
75,2019-01,BALL,17732916301.96,26257879079.775818,0.480742289234939,3,0.0328274365946033,0.3382777922239997,0.3315468693702779
76,2019-01,TMUS,59065122191.64,45545114088.38129,-0.228900027657478,2,0.0394373132123919,0.1534025141944504,0.1489100416210564
77,2019-01,ACGL,11812049377.9,15716904395.219566,0.3305823479391677,3,0.1133245297386305,0.3261965125009503,0.5164298203555684
78,2019-01,HES,16363850148.0,38800054360.7506,1.3710834559000633,4,0.0712962962962964,0.2064716602170144,0.0551299987735625
79,2019-01,AFL,36313024756.5,27432886874.392605,-0.24454415300443563,2,0.0133686477613823,0.0732727173167728,0.0424168471100521
80,2019-01,WRB,9390133044.27,17058240136.812906,0.8166132531234048,4,0.0870622902503779,0.3536135545189325,0.4382758173465197
81,2019-01,WAB,6681889665.36,22391240695.73339,2.3510341860047785,5,0.7804988324270723,1.1873887822738451,1.1188120171926288
82,2019-01,ADM,25172932437.5,61832142172.44754,1.456294765258913,4,-0.0543901134045221,-0.0910675821925723,-0.0101558679639268
83,2019-01,ARE,14847460461.62,15169349804.199606,0.021679757518915384,2,0.0317363905550005,0.1180219642860596,0.3486898754007608
84,2019-01,T,219144521424.419,227702615899.3839,0.039052285767118826,2,0.0344608922251592,0.1353391286389473,0.2540313497856707
85,2019-01,WYNN,13375925099.18,25015316820.059387,0.8701747082594631,4,0.0182613890589873,0.0464774908344927,0.0125547947177346
86,2019-01,EMN,11268848505.84,27120787734.300995,1.4067044401427387,4,0.0256760109154055,-0.0839783633216443,-0.1399099576680728
87,2019-01,EPAM,7651265564.16,37016285706.45504,3.8379298033839584,5,0.1455394949792534,0.3892391286351804,0.6455479530754151
88,2019-01,XOM,310326322143.68,246136345434.5891,-0.20684670338525504,2,0.0780338671753666,0.0138523276029731,-0.1528153744703727
89,2019-01,CPB,10665458320.32,46517602678.94739,3.3615193348345205,5,0.016953055957803,0.1672763247596163,0.3686333772941919
90,2019-01,BSX,52874447476.9,45386290006.70806,-0.14162147932540375,2,0.051638269986892,0.1186055739646223,0.1056134305359817
91,2019-01,EOG,57526381667.2,36608573639.95386,-0.36362113209656144,1,-0.0521739492423404,-0.1334423903933264,-0.2626614270329693
92,2019-01,DUK,63817015221.96,46055400112.11975,-0.2783209939866996,2,0.0214171793119146,-0.0099147742425639,0.1218673138181145
93,2019-01,AMT,76133921895.24,29202114429.811047,-0.6164375392352301,1,0.0206477186190807,0.2304767566571015,0.348242857476092
94,2019-01,EVRG,15101245357.56,18858293488.132053,0.24879061571509378,3,-0.0644435292605061,-0.0222318488880075,0.0890157695826749
95,2019-01,CZR,3607979795.27999,17812773493.633484,3.937049125645438,5,0.0346766013223476,-0.0311632780391649,0.2885495578057189
96,2019-01,DISH,14343558114.29,25048605028.481922,0.7463313376565084,3,0.0604700788290375,0.1094162627853363,0.3400908076113973
97,2019-01,PG,241327394527.23,132606540931.27716,-0.45051186090556083,1,0.021561107079917,0.2239254138112052,0.2752104625625335
98,2019-01,FE,20781965260.0,22743211355.87074,0.09437250381924366,2,0.0395408163265305,0.1257896641835691,0.321475572426686
99,2019-01,NVR,9517030460.0,22068679787.222736,1.3188619475347079,4,-0.0042773762436817,0.2844056747423713,0.4569861680194726
100,2019-01,OMC,17421039348.2399,27666996409.853405,0.5881369565156678,3,-0.0279917822290647,0.0016480729539827,-0.0624953782025581
101,2019-01,DIS,166251424609.759,117358691003.56114,-0.29408911064048615,1,0.0118364418938368,0.5495519243939575,0.5020034823729982
102,2019-01,HIG,16831837707.48,23788428370.825333,0.4132995329591286,3,0.0541605320656626,0.2380071682226183,0.2693664829874838
103,2019-01,COF,37706503437.07,48978262970.11526,0.2989340963915464,3,0.0371013773421018,0.1528032484307624,0.2098933789853676
104,2019-01,CPRT,11848203752.4,35447219758.982346,1.9917800621720463,5,0.1300312507124066,0.4992248840185467,0.9905805330181467
105,2019-01,J,9040692074.4,29177592836.068935,2.227362750102885,5,0.1385802469135804,0.2366253835021778,0.3617463931971212
106,2019-01,BEN,15086604306.06,26073767208.210644,0.7282727563642212,3,0.1013171225937183,0.0893531950518859,-0.1667105592111097
107,2019-01,PFE,246210000000.0,167320475278.92728,-0.3204155993707515,1,-0.0224981209272572,-0.1229127584598512,-0.1629474154771943
108,2019-01,PSX,43403257630.67,56365785173.50454,0.2986533327322151,3,0.0099570275652447,0.0598844177957127,-0.0749043095980123
109,2019-01,ETR,16908685865.2799,22195326074.01723,0.3126582545124253,3,0.0464177598385531,0.2419887901366701,0.5535246672066059
110,2019-01,GL,9342624155.28,17933686978.774364,0.9195556495376205,4,-0.0258509248521474,0.0746197830644836,0.208455244996595
111,2019-01,QCOM,59934337917.36,55878874094.94537,-0.06766511424563448,2,0.0781502423263327,0.4839159374178907,0.6259767306945265
112,2019-01,ISRG,59950811551.28,32968260402.15413,-0.45007816326299205,1,0.045775723779696,-0.0012593753361522,0.0829803045248982
113,2019-01,NTAP,16062767796.74,30966816854.490826,0.9278630710689636,4,0.0024894222568612,-0.1299067499776405,-0.2412715196646586
114,2019-01,MCO,30275410000.0,30432246112.62367,0.005180313416851124,2,0.0796475755129326,0.3394741144711171,0.589489489985437
115,2019-01,NOC,46771170053.85,49380934803.384346,0.05579857734004931,2,0.0522954091816345,0.2501250712932938,0.3425330115069731
116,2019-01,NDSN,7431633872.03999,20829593426.19781,1.8028282588792375,5,0.0472076519592732,0.0958222942924034,0.3119678046496117
117,2019-01,CHD,15909095651.5399,32909267619.537235,1.0685819194475599,4,0.0170465057976976,0.1717162993331789,0.1448629754600177
118,2019-01,TDY,8089657371.54,26957871436.580715,2.3323872938575194,5,0.0565143282023781,0.3098889253034915,0.6457798566598005
119,2019-01,ADSK,32238100659.1999,81003483743.28508,1.5126630318454826,4,0.1074048913043512,0.0638961076266835,0.3435498853230199
120,2019-01,PKG,8912985147.35999,23714358306.706074,1.6606527347047386,4,0.0134501291495499,0.0723797783059354,0.0168866652868362
121,2019-01,ODFL,11112297209.85,26027931519.700397,1.342263802720206,4,0.1009903083482366,0.2163521504463388,0.4095887852914472
122,2019-01,FAST,17287420243.34,21267567144.143204,0.23023371010701033,3,0.0418443444283529,0.0216479486350298,0.1585889020703481
123,2019-01,HPQ,33912356281.91,57045273129.34824,0.6821382936395406,3,-0.1078180873851702,-0.0805869487402124,-0.098885058013466
124,2019-01,MCK,24601591134.0,61007864255.72416,1.479834085666508,4,-0.0084990253411305,0.0443401009637274,0.0256266956420021
125,2019-01,SJM,11930952989.0399,41856054974.267876,2.5081904197190275,5,0.0097180682990378,0.0627852619013948,-0.0095189818327445
126,2019-01,OXY,50054711463.54,53586633137.23117,0.0705612233178855,2,-0.009433962264151,-0.2321365952438602,-0.289610619835042
127,2019-01,L,15049732087.1,20574955305.508823,0.3671310018299138,3,-0.0149941661203075,0.0757286004045811,0.0168444365409863
128,2019-01,SRE,32012772769.56,32060358379.016033,0.0014864569776123718,2,0.0310038761035924,0.1614858464114559,0.4145529812431272
129,2019-01,YUM,29350125419.52,41004086728.02753,0.3970668316380271,3,-0.0134236524167618,0.1730212319454902,0.0899927504624338
130,2019-01,DLTR,23042631323.63,29774397560.20933,0.2921439892012666,3,-0.0051636889393782,0.0490841979583356,-0.1057363764576423
131,2019-01,GOOGL,779378157759.48,390993855159.8557,-0.4983258752286995,1,0.0018839057811179,0.083132620281046,0.2641157247963897
132,2019-01,GLW,26167673287.98,38351836806.488014,0.4656189101881196,3,0.0466025255562236,-0.0823932930815964,-0.2155382053948513
133,2019-01,LVS,45728227605.72,33279951621.21118,-0.27222301489226547,2,0.0411827784030369,0.017446379083807,0.0969256568031859
134,2019-01,IT,12190927940.9299,40693728481.03135,2.3380337147598063,5,0.047170505555973,0.03017731957343,0.1751161422735192
135,2019-01,BG,7769720125.04,47134979754.43055,5.066496475532687,5,-0.0359300783589759,0.0645392611252415,-0.044062934074892
136,2019-01,HPE,21805396645.75,57924381089.868614,1.656424096791581,4,0.0294147226821903,-0.1174860957812209,-0.1740366854092405
137,2019-01,LDOS,8686083538.0,83297634253.56154,8.589780467704447,5,0.0680211682267613,0.3592572120620445,0.6374373486045097
138,2019-01,KMX,9997721736.52,28087503732.48418,1.809390426409373,5,0.0402811214888021,0.453514885452116,0.5858506874265896
139,2019-01,UNH,259267306753.0,154265001078.0761,-0.4049963220968619,1,-0.1035529237601776,-0.0898121656661231,-0.0031955110807291
140,2019-01,CMCSA,165514449429.54,134931527210.41766,-0.18477493852971177,2,0.0574241181296142,0.1854373984434869,0.1880870038555913
141,2019-01,BKNG,84913328516.66,35735596318.096146,-0.5791520961154547,1,-0.1003957073828216,-0.0554677019510065,-0.1071292961307626
142,2019-01,MMC,44422016986.24,24497066486.65054,-0.4485377263657645,1,0.0577015747428573,0.1260980244885123,0.2708155309599387
143,2019-01,CTLT,5368583823.84,33417832496.492046,5.224701633249193,5,0.1724219167947906,0.5332628268253936,0.6663613662087093
144,2019-01,LW,10591374708.9,34775039291.55157,2.2833357564367804,5,-0.0413554633471645,-0.0768284638457957,0.2594843552754855
145,2019-01,DXC,17201548510.44,88931784395.83943,4.169987128883471,5,0.0271366188396757,-0.1506783628565134,-0.5297741079408728
146,2019-01,SCHW,62339430444.87,44984902303.0574,-0.2783876595914701,2,-0.016249732734659,-0.0937284203999465,-0.0601914514400057
147,2019-01,SBUX,84738904000.0,37832957680.85085,-0.553534965700632,1,0.0311124156149105,0.3375666270123107,0.1749617507443805
148,2019-01,HON,104718606380.7,89214217703.52956,-0.14805762999561797,2,0.0726867646034854,0.1849504246138396,0.1787450400830561
149,2019-01,WHR,8487138657.74999,26960081419.725086,2.1765807661344874,5,0.0607860980884185,0.0889379606023923,0.088460037056711
150,2019-01,FLT,17324448872.64,22858494246.99729,0.31943558003146927,3,0.1561148408311738,0.4199589430761101,0.5528579312191682
151,2019-01,D,54542520856.4799,36199697630.658104,-0.3363031803038231,1,0.0857800333237486,0.0942584982144132,0.2940409851328818
152,2019-01,IR,4903476721.79,18248766091.100548,2.7215973739626294,5,0.0890348619521186,0.3723251521776425,0.4771058921017943
153,2019-01,TT,24575454951.48,40647384185.01406,0.6539829787593074,3,0.0401972512342241,0.2155776431418961,0.2919779563640499
154,2019-01,MCD,136823432614.96,63306778202.034,-0.5373104080776281,1,0.028302942163553,0.1696101558541269,0.1657595319890419
155,2019-01,TMO,98900939765.94,62916692469.66468,-0.3638413080951103,1,0.0472032492540352,0.1243988667559357,0.2698205161785538
156,2019-01,RJF,11386344396.0,23720867310.18343,1.0832733039865299,4,0.0228846411313132,-0.0024221393022055,0.1175772789166915
157,2019-01,KO,204866013910.74,100152558669.50175,-0.5111314133678699,1,-0.0538410566195027,0.0985098002022091,0.2213558102703077
158,2019-01,ZBH,22347644633.16,32210991822.27297,0.44135958625713445,3,0.1354335915736293,0.2383583342257931,0.3612493682963336
159,2019-01,AVY,9056885403.6,21396188039.370255,1.362422299266979,4,0.001716169122977,0.0678328680702751,0.210009768281264
160,2019-01,ENPH,768752213.61,18007372053.667248,22.424156359961607,5,0.2544951590594744,3.466450326856445,4.018001326962058
161,2019-01,PNR,7058467301.84999,22220100453.885883,2.1480064302433055,5,0.0327749453750911,-0.0760052437445423,0.0235698884453861
162,2019-01,ROK,20265093116.32,23832507422.680897,0.1760374001680736,3,0.0533270410571022,-0.0716801422417436,0.0988233920853391
163,2019-01,LYV,11212756214.1099,21187835079.623886,0.8896188122739666,4,0.0638243959134279,0.3698143757778356,0.2991320349147766
164,2019-01,FMC,10556072797.1999,23151957214.408764,1.1932358424574379,4,0.12155388471179,0.0678201621601173,0.1692787176244272
165,2019-01,IRM,10647368896.8,15498390835.319809,0.4556075764386969,3,-0.0473634364309066,-0.2069579448827272,-0.1475261962241285
166,2019-01,ALB,8574001096.05,23808876230.182785,1.7768688111261635,5,0.1259935864724433,-0.0981156014777695,-0.0071925821001365
167,2019-01,UNP,117201204070.26,68226434950.44674,-0.4178691636175834,1,0.0343461133575628,0.0817305975499758,0.0567017422581694
168,2019-01,MRNA,5385226351.6,33995570192.44392,5.312746758052894,5,0.3614457831325302,-0.1968050061786377,0.269205677235697
169,2019-01,GPC,14649510630.8599,24715999319.51247,0.6871552874569767,3,0.0837060128996352,-0.0315627904051535,-0.0714342214678112
170,2019-01,ROST,34138642098.4,31753650829.408115,-0.06986192544265447,2,0.0294181502388188,0.1326951788176809,0.1887565915136941
171,2019-01,SHW,39082605170.4,27062144967.340076,-0.3075654795950978,1,0.0272918222863973,0.2110553165930513,0.3143931584649335
172,2019-01,TFX,12576109820.0,31407435159.475643,1.4973887481109516,4,0.060627099422069,0.24896707526048,0.3676244584233361
173,2019-01,ATVI,36046515918.32,45552180834.89334,0.2637055114594933,3,-0.1070438130232429,0.035749684342865,0.2463853370851361
174,2019-01,TTWO,11944242555.9,22195863710.852955,0.8582897665527602,4,-0.1732828043581241,0.1609426980960326,0.1836001782914864
175,2019-01,PM,119267710871.68,97306937900.18298,-0.18413007855181007,2,0.1332116788321169,0.0906872369310165,0.0788663224151264
176,2019-01,HSIC,11844407736.0,29886204941.39055,1.5232333779387,4,-0.241984927569535,-0.1671032340388184,-0.1656157332863368
177,2019-01,FANG,10441715782.32,18641291253.76413,0.7852708924837544,4,0.6204032375702784,0.623991946948238,0.1331647457436404
178,2019-01,GIS,26519521871.48,47096819936.066414,0.7759302058426606,4,0.0605310531053104,0.2085961840179011,0.1909541253391153
179,2019-01,LYB,33366709299.3,31217463017.04411,-0.06441289319174723,2,-0.0487121104979356,-0.159134624029628,-0.2219979943546725
180,2019-01,UHS,12119106609.58,25842737320.392773,1.132396236201472,4,0.0475278501836664,0.1012883039257743,-0.0189822241598363
181,2019-01,MLM,11079969057.64,21321619403.735394,0.9243392551744937,4,0.0581669365146471,0.3961583732793325,0.4880583618625933
182,2019-01,CL,55733235631.92,64199101515.64907,0.151899773765879,2,0.0183982683982684,0.1044286570052759,0.1318936758613373
183,2019-01,DVN,12477530000.0,28544749928.07662,1.2876923500145157,4,0.0366020358195893,-0.1253557394772844,-0.3313859393646018
184,2019-01,APA,12320811365.34,27812705036.983875,1.2573760941770873,4,0.0123191265022513,-0.2548446732844978,-0.1596693516397905
185,2019-01,ITW,45052562069.73,41984009718.07865,-0.06811049606683871,2,0.0493044934819022,0.1073740165893939,0.2384393168118501
186,2019-01,MNST,31651629652.44,30627186496.722748,-0.032366205688820746,2,0.0953353115768362,0.1098439974332248,0.1313667115285284
187,2019-01,CBRE,15595273816.5,18937258632.96737,0.21429471875841682,3,0.0715513181230202,0.1432408660197122,0.3104349050465356
188,2019-01,COO,13753787029.1999,30848922436.71579,1.2429402441103792,4,0.0266633771957884,0.2140050946950953,0.2400517065692899
189,2019-01,CHTR,74603377807.35,49633818704.43374,-0.3346974337729818,1,0.040101330473206,0.1440911210847455,0.4564241594336398
190,2019-01,NKE,128862542984.599,52978484877.03788,-0.588875994140752,1,0.0470200293111953,0.0460712912153267,0.1638370164425844
191,2019-01,SPGI,47644190000.0,43259391374.58279,-0.09203217906353772,2,0.0454996086616228,0.2662862984972565,0.5030452611325746
192,2019-01,STZ,32898499184.7993,34145094960.17244,0.037892177645268574,2,-0.0222394087092718,0.1418929033430671,0.0937517803652816
193,2019-01,DXCM,12529717975.35,23335546998.554413,0.8624159813064401,4,0.0008163169179165,0.1416335245989786,0.7586595009042467
194,2019-01,PWR,5177904913.56,23726560710.924213,3.5822704562976084,5,-0.0236847382497958,0.0277914484646382,0.0761515309324016
195,2019-01,ABT,128187200231.62,82083229300.4706,-0.3596612676448558,1,0.0635790627569197,0.200902523718023,0.1987591001079938
196,2019-01,CTRA,10757937806.4,17837433576.219715,0.6580718254020818,3,-0.0311059719271589,-0.2548419343760298,-0.4657285860910385
197,2019-01,EW,35407537788.18,31710711367.525455,-0.10440789310937758,2,-0.006630677150572,0.2501927846258567,0.2985283041745028
198,2019-01,FDS,8315694806.09999,28682514803.139404,2.449202438514134,5,0.0756529296071,0.275705079426221,0.3042060533684276
199,2019-01,CAH,14891892150.41,80520270419.74655,4.406987211999764,5,0.0874524714828897,-0.0844915503524821,0.0033805357983749
200,2019-01,LEN,15022449880.36,23884582182.004253,0.589925902380969,3,0.0082884627055859,-0.0039373042034461,0.3604768118747237
201,2019-01,MRO,13125846082.0399,30836316532.397663,1.3492821978608305,4,0.0351465295628703,-0.138122373684588,-0.3070780005858099
202,2019-01,ORLY,27243277122.54,29114117859.59027,0.06867164800457912,2,0.0702644112736399,0.0693653433204812,0.1278040425716367
203,2019-01,WRK,10396225018.89,25199284798.7691,1.4238879740465273,4,-0.0817980840088429,-0.1076411796644126,-0.0304370453039486
204,2019-01,HRL,22624089389.2,38913063575.28492,0.7199836380535494,3,0.0245746691871453,-0.0327881403228592,0.117024338059938
205,2019-01,DVA,9340032000.0,30943568357.99159,2.3130045333882783,5,0.0137181542846962,0.0271865235579493,0.0740511381545587
206,2019-01,NDAQ,14434776569.04,27932455848.197643,0.935080582272935,4,0.0493558284724653,0.0994945707396919,0.3224692726345031
207,2019-01,CAG,10509292577.04,41208828067.647896,2.921180019069807,5,0.0805509405009285,0.3367427235532114,0.5249276396560065
208,2019-01,WBD,14276010549.65,25732733165.027603,0.8025157011150068,4,0.0200266832218689,0.0901744636376344,0.0422484613038329
209,2019-01,DLR,22364155571.04,15298136304.87159,-0.3159528757400707,1,0.0511925179720416,0.0650630558859206,0.1471099942928453
210,2019-01,RVTY,10067148867.0,30653996826.096344,2.044953167085847,5,0.0363610218936878,-0.0511414332778635,0.020607039492585
211,2019-01,JBHT,11686233828.0,26706061574.97243,1.2852581907941292,4,0.0018544448347486,-0.0647239166597651,-0.0156834843318692
212,2019-01,CNP,15496837686.04,18270677539.608833,0.17899392829464733,3,-0.0251973784194536,-0.0598491985184497,-0.1418016311146854
213,2019-01,EMR,40239162168.7299,36202193247.73289,-0.10032437812868189,2,0.0409347792882262,-0.0082352438845612,0.0891423264293904
